index,node,mc_el,mc_heat,g_max,h_max,eta,plant_type,heatarea,storage_capacity
p2301,n4662,0.0,0.0,4.936750000000001,0.0,1.0,solar,,
p2302,n4663,0.0,0.0,8.65855,0.0,1.0,solar,,
p2303,n4664,0.0,0.0,21.96429,0.0,1.0,solar,,
p2304,n4665,0.0,0.0,9.268110000000002,0.0,1.0,solar,,
p2305,n4666,0.0,0.0,11.38082,0.0,1.0,solar,,
p2306,n4667,0.0,0.0,28.32274,0.0,1.0,solar,,
p2307,n4668,0.0,0.0,6.966030000000001,0.0,1.0,solar,,
p2308,n4669,0.0,0.0,2.5756900000000007,0.0,1.0,solar,,
p2309,n4670,0.0,0.0,4.250740000000002,0.0,1.0,solar,,
p2310,n4671,0.0,0.0,12.40529,0.0,1.0,solar,,
p2311,n4672,0.0,0.0,4.814139999999997,0.0,1.0,solar,,
p2312,n4673,0.0,0.0,9.01232,0.0,1.0,solar,,
p2313,n4674,0.0,0.0,243.90240999999992,0.0,1.0,solar,,
p2314,n4675,0.0,0.0,18.92851,0.0,1.0,solar,,
p2315,n4676,0.0,0.0,33.87701999999999,0.0,1.0,solar,,
p2316,n4677,0.0,0.0,3.86359,0.0,1.0,solar,,
p2317,n4678,0.0,0.0,14.86615999999999,0.0,1.0,solar,,
p2318,n4679,0.0,0.0,4.360049999999998,0.0,1.0,solar,,
p2319,n4680,0.0,0.0,8.185589999999996,0.0,1.0,solar,,
p2320,n4681,0.0,0.0,66.88923,0.0,1.0,solar,,
p2321,n4682,0.0,0.0,31.682729999999992,0.0,1.0,solar,,
p2322,n4683,0.0,0.0,2.708860000000001,0.0,1.0,solar,,
p2323,n4684,0.0,0.0,3.6691700000000016,0.0,1.0,solar,,
p2324,n4685,0.0,0.0,13.79031999999999,0.0,1.0,solar,,
p2325,n4686,0.0,0.0,8.780199999999999,0.0,1.0,solar,,
p2326,n4687,0.0,0.0,15.813659999999995,0.0,1.0,solar,,
p2327,n4688,0.0,0.0,73.00448000000002,0.0,1.0,solar,,
p2328,n4689,0.0,0.0,7.054940000000004,0.0,1.0,solar,,
p2329,n4690,0.0,0.0,4.181049999999999,0.0,1.0,solar,,
p2330,n4691,0.0,0.0,44.35968,0.0,1.0,solar,,
p2331,n4692,0.0,0.0,17.739820000000012,0.0,1.0,solar,,
p2332,n4693,0.0,0.0,120.4441,0.0,1.0,solar,,
p2333,n4694,0.0,0.0,322.7318399999997,0.0,1.0,solar,,
p2334,n4695,0.0,0.0,112.05087999999998,0.0,1.0,solar,,
p2335,n4696,0.0,0.0,7.617929999999996,0.0,1.0,solar,,
p2336,n4697,0.0,0.0,48.33324999999998,0.0,1.0,solar,,
p2337,n4698,0.0,0.0,105.49277,0.0,1.0,solar,,
p2338,n4699,0.0,0.0,80.32508,0.0,1.0,solar,,
p2339,n4700,0.0,0.0,4.744699999999995,0.0,1.0,solar,,
p2340,n4701,0.0,0.0,67.06673,0.0,1.0,solar,,
p2341,n4702,0.0,0.0,48.93855,0.0,1.0,solar,,
p2342,n4703,0.0,0.0,56.336339999999936,0.0,1.0,solar,,
p2343,n4704,0.0,0.0,15.836649999999992,0.0,1.0,solar,,
p2344,n4705,0.0,0.0,18.84795,0.0,1.0,solar,,
p2345,n4706,0.0,0.0,21.14933,0.0,1.0,solar,,
p2346,n4707,0.0,0.0,42.9425,0.0,1.0,solar,,
p2347,n4708,0.0,0.0,10.183569999999996,0.0,1.0,solar,,
p2348,n4709,0.0,0.0,32.28585,0.0,1.0,solar,,
p2349,n4710,0.0,0.0,44.39932999999998,0.0,1.0,solar,,
p2350,n4711,0.0,0.0,33.65707000000001,0.0,1.0,solar,,
p2351,n4712,0.0,0.0,86.50744999999998,0.0,1.0,solar,,
p2352,n4713,0.0,0.0,72.76942999999997,0.0,1.0,solar,,
p2353,n4714,0.0,0.0,290.62143999999995,0.0,1.0,solar,,
p2354,n4715,0.0,0.0,223.1276000000001,0.0,1.0,solar,,
p2355,n4716,0.0,0.0,25.654139999999995,0.0,1.0,solar,,
p2356,n4717,0.0,0.0,8.052499999999998,0.0,1.0,solar,,
p2357,n4718,0.0,0.0,36.70769999999999,0.0,1.0,solar,,
p2358,n4719,0.0,0.0,28.176289999999987,0.0,1.0,solar,,
p2359,n4720,0.0,0.0,10.523329999999996,0.0,1.0,solar,,
p2360,n4721,0.0,0.0,10.99145,0.0,1.0,solar,,
p2361,n4722,0.0,0.0,47.39862,0.0,1.0,solar,,
p2362,n4723,0.0,0.0,46.09542999999998,0.0,1.0,solar,,
p2363,n4724,0.0,0.0,11.666510000000011,0.0,1.0,solar,,
p2364,n4725,0.0,0.0,50.1171,0.0,1.0,solar,,
p2365,n4726,0.0,0.0,17.53711,0.0,1.0,solar,,
p2366,n4727,0.0,0.0,54.06569,0.0,1.0,solar,,
p2367,n4728,0.0,0.0,73.66671,0.0,1.0,solar,,
p2368,n4729,0.0,0.0,82.83222000000002,0.0,1.0,solar,,
p2369,n4730,0.0,0.0,149.39771,0.0,1.0,solar,,
p2370,n4731,0.0,0.0,68.99394000000001,0.0,1.0,solar,,
p2371,n4732,0.0,0.0,38.44187,0.0,1.0,solar,,
p2372,n4733,0.0,0.0,56.19732,0.0,1.0,solar,,
p2373,n4734,0.0,0.0,6.3325799999999965,0.0,1.0,solar,,
p2374,n4735,0.0,0.0,87.72124999999997,0.0,1.0,solar,,
p2375,n4736,0.0,0.0,131.66449999999998,0.0,1.0,solar,,
p2376,n4737,0.0,0.0,96.19750000000002,0.0,1.0,solar,,
p2377,n4738,0.0,0.0,41.22388999999999,0.0,1.0,solar,,
p2378,n4739,0.0,0.0,67.90361999999996,0.0,1.0,solar,,
p2379,n4740,0.0,0.0,128.94812,0.0,1.0,solar,,
p2380,n4741,0.0,0.0,97.58840000000004,0.0,1.0,solar,,
p2381,n4742,0.0,0.0,112.59969,0.0,1.0,solar,,
p2382,n4743,0.0,0.0,77.87798000000001,0.0,1.0,solar,,
p2383,n4744,0.0,0.0,2.9473599999999984,0.0,1.0,solar,,
p2384,n4745,0.0,0.0,15.746130000000004,0.0,1.0,solar,,
p2385,n4746,0.0,0.0,29.014669999999978,0.0,1.0,solar,,
p2386,n4747,0.0,0.0,34.43973000000007,0.0,1.0,solar,,
p2387,n4748,0.0,0.0,71.51116999999998,0.0,1.0,solar,,
p2388,n4749,0.0,0.0,28.279870000000003,0.0,1.0,solar,,
p2389,n4750,0.0,0.0,8.312639999999998,0.0,1.0,solar,,
p2390,n4751,0.0,0.0,61.08953999999999,0.0,1.0,solar,,
p2391,n4752,0.0,0.0,29.92994,0.0,1.0,solar,,
p2392,n4753,0.0,0.0,58.81048999999997,0.0,1.0,solar,,
p2393,n4754,0.0,0.0,159.83173000000008,0.0,1.0,solar,,
p2394,n4755,0.0,0.0,38.015620000000006,0.0,1.0,solar,,
p2395,n4756,0.0,0.0,40.69210999999999,0.0,1.0,solar,,
p2396,n4757,0.0,0.0,194.64127999999997,0.0,1.0,solar,,
p2397,n4758,0.0,0.0,35.059900000000006,0.0,1.0,solar,,
p2398,n4759,0.0,0.0,32.08713,0.0,1.0,solar,,
p2399,n4760,0.0,0.0,607.2319500000001,0.0,1.0,solar,,
p2400,n4761,0.0,0.0,48.49844,0.0,1.0,solar,,
p2401,n4762,0.0,0.0,130.16302,0.0,1.0,solar,,
p2402,n4763,0.0,0.0,35.07177,0.0,1.0,solar,,
p2403,n4764,0.0,0.0,194.14956999999995,0.0,1.0,solar,,
p2404,n4765,0.0,0.0,196.4636899999999,0.0,1.0,solar,,
p2405,n4766,0.0,0.0,163.28278999999998,0.0,1.0,solar,,
p2406,n4767,0.0,0.0,264.78256,0.0,1.0,solar,,
p2407,n4768,0.0,0.0,65.34514999999998,0.0,1.0,solar,,
p2408,n4769,0.0,0.0,31.84168,0.0,1.0,solar,,
p2409,n4770,0.0,0.0,32.738899999999994,0.0,1.0,solar,,
p2410,n4771,0.0,0.0,27.571539999999995,0.0,1.0,solar,,
p2411,n4772,0.0,0.0,8.968969999999999,0.0,1.0,solar,,
p2412,n4773,0.0,0.0,79.97117,0.0,1.0,solar,,
p2413,n4774,0.0,0.0,9.87205,0.0,1.0,solar,,
p2414,n4775,0.0,0.0,14.1522,0.0,1.0,solar,,
p2415,n4776,0.0,0.0,3.592039999999998,0.0,1.0,solar,,
p2416,n4777,0.0,0.0,178.23115000000004,0.0,1.0,solar,,
p2417,n4778,0.0,0.0,17.541209999999992,0.0,1.0,solar,,
p2418,n4779,0.0,0.0,14.48886,0.0,1.0,solar,,
p2419,n4780,0.0,0.0,117.96251,0.0,1.0,solar,,
p2420,n4781,0.0,0.0,14.98336,0.0,1.0,solar,,
p2421,n4782,0.0,0.0,12.135,0.0,1.0,solar,,
p2422,n4783,0.0,0.0,150.97163,0.0,1.0,solar,,
p2423,n4784,0.0,0.0,66.52967999999998,0.0,1.0,solar,,
p2424,n4785,0.0,0.0,191.62706999999992,0.0,1.0,solar,,
p2425,n4786,0.0,0.0,44.93075,0.0,1.0,solar,,
p2426,n4787,0.0,0.0,55.15853,0.0,1.0,solar,,
p2427,n4788,0.0,0.0,42.15561999999999,0.0,1.0,solar,,
p2428,n4789,0.0,0.0,31.840889999999995,0.0,1.0,solar,,
p2429,n4790,0.0,0.0,86.62574999999994,0.0,1.0,solar,,
p2430,n4791,0.0,0.0,91.19446,0.0,1.0,solar,,
p2431,n4844,0.0,0.0,15.255179999999998,0.0,1.0,solar,,
p2432,n4845,0.0,0.0,47.007990000000014,0.0,1.0,solar,,
p2433,n4846,0.0,0.0,26.64496,0.0,1.0,solar,,
p2434,n4847,0.0,0.0,57.22249000000001,0.0,1.0,solar,,
p2435,n4848,0.0,0.0,42.55426999999998,0.0,1.0,solar,,
p2436,n4852,0.0,0.0,44.79124,0.0,1.0,solar,,
p2437,n4854,0.0,0.0,78.44923000000003,0.0,1.0,solar,,
p2438,n4855,0.0,0.0,49.46739999999999,0.0,1.0,solar,,
p2439,n5534,0.0,0.0,174.21406,0.0,1.0,solar,,
p2440,n5535,0.0,0.0,120.01593,0.0,1.0,solar,,
p2441,n5536,0.0,0.0,92.97252999999994,0.0,1.0,solar,,
p2442,n5537,0.0,0.0,9.712399999999992,0.0,1.0,solar,,
p2443,n5538,0.0,0.0,17.00989999999999,0.0,1.0,solar,,
p2444,n5539,0.0,0.0,43.34378000000001,0.0,1.0,solar,,
p2445,n5540,0.0,0.0,38.419830000000005,0.0,1.0,solar,,
p2446,n5541,0.0,0.0,14.829479999999997,0.0,1.0,solar,,
p2447,n5542,0.0,0.0,54.28194,0.0,1.0,solar,,
p2448,n5543,0.0,0.0,59.076690000000006,0.0,1.0,solar,,
p2449,n5544,0.0,0.0,73.00663,0.0,1.0,solar,,
p2450,n5545,0.0,0.0,22.630560000000003,0.0,1.0,solar,,
p2451,n5546,0.0,0.0,92.02153,0.0,1.0,solar,,
p2452,n5547,0.0,0.0,9.290210000000002,0.0,1.0,solar,,
p2453,n5549,0.0,0.0,142.0775,0.0,1.0,solar,,
p2454,n5550,0.0,0.0,130.08097999999998,0.0,1.0,solar,,
p2455,n5551,0.0,0.0,7.06101,0.0,1.0,solar,,
p2456,n5552,0.0,0.0,78.43177999999999,0.0,1.0,solar,,
p2457,n5553,0.0,0.0,150.29461000000006,0.0,1.0,solar,,
p2458,n5554,0.0,0.0,82.61427000000002,0.0,1.0,solar,,
p2459,n5555,0.0,0.0,36.72991999999999,0.0,1.0,solar,,
p2460,n5556,0.0,0.0,192.25995999999995,0.0,1.0,solar,,
p2461,n5557,0.0,0.0,59.50029,0.0,1.0,solar,,
p2462,n5579,0.0,0.0,3.032749999999999,0.0,1.0,solar,,
p2463,n5591,0.0,0.0,45.57514,0.0,1.0,solar,,
p2464,n5592,0.0,0.0,85.85858000000002,0.0,1.0,solar,,
p2465,n5596,0.0,0.0,85.79678999999999,0.0,1.0,solar,,
p2466,n5597,0.0,0.0,106.74696000000004,0.0,1.0,solar,,
p2467,n5598,0.0,0.0,16.042610000000003,0.0,1.0,solar,,
p2468,n5599,0.0,0.0,15.436929999999997,0.0,1.0,solar,,
p2469,n5643,0.0,0.0,16.578339999999997,0.0,1.0,solar,,
p2470,n5644,0.0,0.0,67.95135,0.0,1.0,solar,,
p2471,n5645,0.0,0.0,4.543159999999999,0.0,1.0,solar,,
p2472,n5646,0.0,0.0,6.4194,0.0,1.0,solar,,
p2473,n5647,0.0,0.0,7.745219999999997,0.0,1.0,solar,,
p2474,n5648,0.0,0.0,32.738510000000005,0.0,1.0,solar,,
p2475,n5649,0.0,0.0,57.00948000000004,0.0,1.0,solar,,
p2476,n5650,0.0,0.0,172.73497999999998,0.0,1.0,solar,,
p2477,n5651,0.0,0.0,70.96891999999998,0.0,1.0,solar,,
p2478,n5653,0.0,0.0,49.909779999999984,0.0,1.0,solar,,
p2479,n5654,0.0,0.0,18.316329999999997,0.0,1.0,solar,,
p2480,n5655,0.0,0.0,20.11600000000002,0.0,1.0,solar,,
p2481,n5656,0.0,0.0,350.4707,0.0,1.0,solar,,
p2482,n5657,0.0,0.0,22.313759999999995,0.0,1.0,solar,,
p2483,n5658,0.0,0.0,65.47055,0.0,1.0,solar,,
p2484,n5659,0.0,0.0,69.09671999999996,0.0,1.0,solar,,
p2485,n5660,0.0,0.0,150.77403,0.0,1.0,solar,,
p2486,n5661,0.0,0.0,46.60865000000002,0.0,1.0,solar,,
p2487,n5662,0.0,0.0,40.44508999999999,0.0,1.0,solar,,
p2488,n5663,0.0,0.0,69.09572,0.0,1.0,solar,,
p2489,n5664,0.0,0.0,242.25311999999997,0.0,1.0,solar,,
p2490,n5665,0.0,0.0,15.764559999999998,0.0,1.0,solar,,
p2491,n5666,0.0,0.0,29.5629,0.0,1.0,solar,,
p2492,n5667,0.0,0.0,36.09365,0.0,1.0,solar,,
p2493,n5668,0.0,0.0,1.09697,0.0,1.0,solar,,
p2494,n5669,0.0,0.0,5.667689999999999,0.0,1.0,solar,,
p2495,n5671,0.0,0.0,56.17760999999998,0.0,1.0,solar,,
p2496,n5672,0.0,0.0,67.59454999999998,0.0,1.0,solar,,
p2497,n5673,0.0,0.0,131.86215999999996,0.0,1.0,solar,,
p2498,n5674,0.0,0.0,28.465949999999985,0.0,1.0,solar,,
p2499,n5675,0.0,0.0,6.972799999999999,0.0,1.0,solar,,
p2500,n5676,0.0,0.0,16.357259999999997,0.0,1.0,solar,,
p2501,n5677,0.0,0.0,31.96832999999999,0.0,1.0,solar,,
p2502,n5678,0.0,0.0,76.47512,0.0,1.0,solar,,
p2503,n5679,0.0,0.0,55.11651,0.0,1.0,solar,,
p2504,n5680,0.0,0.0,13.125159999999996,0.0,1.0,solar,,
p2505,n5681,0.0,0.0,13.645560000000003,0.0,1.0,solar,,
p2506,n5682,0.0,0.0,29.263510000000004,0.0,1.0,solar,,
p2507,n5683,0.0,0.0,26.540340000000004,0.0,1.0,solar,,
p2508,n5684,0.0,0.0,25.286970000000004,0.0,1.0,solar,,
p2509,n5685,0.0,0.0,65.65088,0.0,1.0,solar,,
p2510,n5686,0.0,0.0,68.02019,0.0,1.0,solar,,
p2511,n5687,0.0,0.0,35.74186,0.0,1.0,solar,,
p2512,n5688,0.0,0.0,46.87316,0.0,1.0,solar,,
p2513,n5689,0.0,0.0,13.238750000000003,0.0,1.0,solar,,
p2514,n5690,0.0,0.0,17.969890000000003,0.0,1.0,solar,,
p2515,n5692,0.0,0.0,30.540789999999987,0.0,1.0,solar,,
p2516,n5693,0.0,0.0,97.83411999999994,0.0,1.0,solar,,
p2517,n5694,0.0,0.0,67.31116,0.0,1.0,solar,,
p2518,n5695,0.0,0.0,30.950949999999988,0.0,1.0,solar,,
p2519,n5696,0.0,0.0,307.05108,0.0,1.0,solar,,
p2520,n5697,0.0,0.0,20.86340000000001,0.0,1.0,solar,,
p2521,n5710,0.0,0.0,15.71231,0.0,1.0,solar,,
p2522,n5711,0.0,0.0,8.353050000000001,0.0,1.0,solar,,
p2523,n5713,0.0,0.0,42.16566,0.0,1.0,solar,,
p2524,n5714,0.0,0.0,62.64697,0.0,1.0,solar,,
p2525,n5718,0.0,0.0,16.66961,0.0,1.0,solar,,
p2527,n5725,0.0,0.0,2.39466,0.0,1.0,solar,,
p2528,n5726,0.0,0.0,2.323770000000001,0.0,1.0,solar,,
p2529,n5732,0.0,0.0,38.97711,0.0,1.0,solar,,
p2530,n5733,0.0,0.0,11.832799999999995,0.0,1.0,solar,,
p2531,n5734,0.0,0.0,304.19998,0.0,1.0,solar,,
p2532,n5735,0.0,0.0,8.436899999999998,0.0,1.0,solar,,
p2533,n5738,0.0,0.0,110.02797,0.0,1.0,solar,,
p2534,n5739,0.0,0.0,32.124950000000005,0.0,1.0,solar,,
p2535,n6839,0.0,0.0,36.63972000000002,0.0,1.0,solar,,
p2536,n6841,0.0,0.0,7.048009999999998,0.0,1.0,solar,,
p2537,n6842,0.0,0.0,57.59252999999999,0.0,1.0,solar,,
p2538,n6843,0.0,0.0,15.868860000000002,0.0,1.0,solar,,
p2539,n6844,0.0,0.0,4.25404,0.0,1.0,solar,,
p2540,n6845,0.0,0.0,50.37945999999999,0.0,1.0,solar,,
p2541,n6846,0.0,0.0,28.81229999999999,0.0,1.0,solar,,
p2542,n6847,0.0,0.0,35.57764000000001,0.0,1.0,solar,,
p2543,n6848,0.0,0.0,23.10431,0.0,1.0,solar,,
p2544,n6849,0.0,0.0,33.07322,0.0,1.0,solar,,
p2545,n6850,0.0,0.0,6.936999999999996,0.0,1.0,solar,,
p2546,n6851,0.0,0.0,6.177200000000001,0.0,1.0,solar,,
p2547,n6852,0.0,0.0,10.67368,0.0,1.0,solar,,
p2548,n6853,0.0,0.0,34.370470000000005,0.0,1.0,solar,,
p2549,n6854,0.0,0.0,20.19197,0.0,1.0,solar,,
p2550,n7151,0.0,0.0,43.07471,0.0,1.0,solar,,
p2551,n7261,0.0,0.0,84.73315000000001,0.0,1.0,solar,,
p2552,n7264,0.0,0.0,18.132440000000017,0.0,1.0,solar,,
p2553,n7266,0.0,0.0,6.666199999999996,0.0,1.0,solar,,
p2554,n7267,0.0,0.0,24.428,0.0,1.0,solar,,
p2555,n7268,0.0,0.0,37.13673999999999,0.0,1.0,solar,,
p2556,n7269,0.0,0.0,17.778599999999997,0.0,1.0,solar,,
p2557,n7270,0.0,0.0,11.480389999999996,0.0,1.0,solar,,
p2558,n7271,0.0,0.0,80.13436,0.0,1.0,solar,,
p2559,n7272,0.0,0.0,99.16316000000003,0.0,1.0,solar,,
p2560,n7273,0.0,0.0,46.36573999999999,0.0,1.0,solar,,
p2561,n7274,0.0,0.0,18.54339,0.0,1.0,solar,,
p2562,n7275,0.0,0.0,158.66096,0.0,1.0,solar,,
p2563,n7276,0.0,0.0,105.27489,0.0,1.0,solar,,
p2565,n7278,0.0,0.0,29.26890000000001,0.0,1.0,solar,,
p2566,n7279,0.0,0.0,40.74629999999999,0.0,1.0,solar,,
p2567,n7280,0.0,0.0,45.42565,0.0,1.0,solar,,
p2568,n7281,0.0,0.0,57.479489999999984,0.0,1.0,solar,,
p2569,n7282,0.0,0.0,36.997149999999976,0.0,1.0,solar,,
p2570,n7486,0.0,0.0,18.795749999999995,0.0,1.0,solar,,
p2571,n7487,0.0,0.0,21.45189,0.0,1.0,solar,,
p2572,n7489,0.0,0.0,72.04448,0.0,1.0,solar,,
p2573,n7610,0.0,0.0,40.86869,0.0,1.0,solar,,
p2574,n7637,0.0,0.0,1.3055200000000005,0.0,1.0,solar,,
p2575,n7641,0.0,0.0,70.48984999999999,0.0,1.0,solar,,
p2576,n7649,0.0,0.0,35.42550999999999,0.0,1.0,solar,,
p2577,n7652,0.0,0.0,45.57964999999999,0.0,1.0,solar,,
p2578,n7653,0.0,0.0,37.57057,0.0,1.0,solar,,
p2579,n7672,0.0,0.0,163.16014,0.0,1.0,solar,,
p2580,n7681,0.0,0.0,19.405499999999986,0.0,1.0,solar,,
p2581,n7682,0.0,0.0,310.15061,0.0,1.0,solar,,
p2582,n7688,0.0,0.0,64.29365,0.0,1.0,solar,,
p2583,n7704,0.0,0.0,48.44446999999999,0.0,1.0,solar,,
p2584,n7711,0.0,0.0,37.64202,0.0,1.0,solar,,
p2585,n7712,0.0,0.0,37.485400000000006,0.0,1.0,solar,,
p2586,n7720,0.0,0.0,5.999499999999999,0.0,1.0,solar,,
p2587,n7721,0.0,0.0,6.90567,0.0,1.0,solar,,
p2588,n7723,0.0,0.0,45.71712000000001,0.0,1.0,solar,,
p2589,n7724,0.0,0.0,30.401029999999984,0.0,1.0,solar,,
p2590,n7726,0.0,0.0,47.72216,0.0,1.0,solar,,
p2591,n7745,0.0,0.0,75.34625,0.0,1.0,solar,,
p2592,n7756,0.0,0.0,576.7428699999998,0.0,1.0,solar,,
p2593,n7760,0.0,0.0,65.55443,0.0,1.0,solar,,
p2594,n7769,0.0,0.0,59.56108000000001,0.0,1.0,solar,,
p2595,n7783,0.0,0.0,120.83624999999996,0.0,1.0,solar,,
p2596,n4695,0.0,0.0,21.669089999999976,0.0,1.0,solar,,
p2597,n7788,0.0,0.0,48.12631000000001,0.0,1.0,solar,,
p2598,n7790,0.0,0.0,9.895719999999994,0.0,1.0,solar,,
p2599,n7791,0.0,0.0,1.2771400000000008,0.0,1.0,solar,,
p2600,n7795,0.0,0.0,12.018969999999992,0.0,1.0,solar,,
p2601,n7798,0.0,0.0,7.6572,0.0,1.0,solar,,
p2602,n7800,0.0,0.0,20.009379999999997,0.0,1.0,solar,,
p2603,n7805,0.0,0.0,13.01379,0.0,1.0,solar,,
p2604,n7823,0.0,0.0,24.877979999999987,0.0,1.0,solar,,
p2605,n7850,0.0,0.0,142.6767499999999,0.0,1.0,solar,,
p2606,n7852,0.0,0.0,26.851940000000013,0.0,1.0,solar,,
p2607,n7857,0.0,0.0,34.4346,0.0,1.0,solar,,
p2608,n7863,0.0,0.0,10.01342,0.0,1.0,solar,,
p2609,n7870,0.0,0.0,60.96639999999999,0.0,1.0,solar,,
p2610,n7871,0.0,0.0,14.020089999999998,0.0,1.0,solar,,
p2611,n7872,0.0,0.0,30.21857999999999,0.0,1.0,solar,,
p2612,n7878,0.0,0.0,14.621810000000002,0.0,1.0,solar,,
p2613,n7879,0.0,0.0,38.19178,0.0,1.0,solar,,
p2614,n7884,0.0,0.0,21.618540000000003,0.0,1.0,solar,,
p2615,n7888,0.0,0.0,25.20599,0.0,1.0,solar,,
p2616,n7889,0.0,0.0,57.33083000000002,0.0,1.0,solar,,
p2617,n7890,0.0,0.0,39.025200000000005,0.0,1.0,solar,,
p2618,n7892,0.0,0.0,123.01422000000002,0.0,1.0,solar,,
p2619,n7897,0.0,0.0,33.992649999999976,0.0,1.0,solar,,
p2620,n7901,0.0,0.0,6.995889999999998,0.0,1.0,solar,,
p2621,n7907,0.0,0.0,132.76752000000005,0.0,1.0,solar,,
p2622,n7910,0.0,0.0,72.77948,0.0,1.0,solar,,
p2623,n7913,0.0,0.0,12.956529999999995,0.0,1.0,solar,,
p2624,n7916,0.0,0.0,121.49600999999996,0.0,1.0,solar,,
p2625,n7933,0.0,0.0,42.18614,0.0,1.0,solar,,
p2626,n7934,0.0,0.0,63.335870000000014,0.0,1.0,solar,,
p2627,n7938,0.0,0.0,13.857989999999996,0.0,1.0,solar,,
p2628,n7939,0.0,0.0,3.5775200000000003,0.0,1.0,solar,,
p2629,n7941,0.0,0.0,112.43143999999998,0.0,1.0,solar,,
p2630,n7944,0.0,0.0,130.57300999999998,0.0,1.0,solar,,
p2631,n7952,0.0,0.0,18.94654,0.0,1.0,solar,,
p2632,n7959,0.0,0.0,98.34862,0.0,1.0,solar,,
p2633,n7967,0.0,0.0,79.98584999999999,0.0,1.0,solar,,
p2634,n7975,0.0,0.0,27.981179999999974,0.0,1.0,solar,,
p2635,n7976,0.0,0.0,27.12006,0.0,1.0,solar,,
p2636,n7983,0.0,0.0,101.25319999999992,0.0,1.0,solar,,
p2637,n7984,0.0,0.0,241.9488500000001,0.0,1.0,solar,,
p2638,n7988,0.0,0.0,16.02893,0.0,1.0,solar,,
p2639,n7989,0.0,0.0,35.66087999999999,0.0,1.0,solar,,
p2640,n7996,0.0,0.0,30.56677,0.0,1.0,solar,,
p2641,n7998,0.0,0.0,44.28320000000002,0.0,1.0,solar,,
p2642,n8002,0.0,0.0,84.11859999999994,0.0,1.0,solar,,
p2643,n8013,0.0,0.0,40.11193000000001,0.0,1.0,solar,,
p2644,n8015,0.0,0.0,73.56973999999998,0.0,1.0,solar,,
p2645,n8016,0.0,0.0,13.29468,0.0,1.0,solar,,
p2646,n8028,0.0,0.0,91.26775000000004,0.0,1.0,solar,,
p2647,n8043,0.0,0.0,26.48683,0.0,1.0,solar,,
p2648,n8045,0.0,0.0,214.36179,0.0,1.0,solar,,
p2649,n8046,0.0,0.0,202.92482,0.0,1.0,solar,,
p2650,n8047,0.0,0.0,54.08808999999997,0.0,1.0,solar,,
p2651,n8051,0.0,0.0,2.4422400000000004,0.0,1.0,solar,,
p2652,n8055,0.0,0.0,17.675709999999988,0.0,1.0,solar,,
p2653,n8060,0.0,0.0,47.18118999999999,0.0,1.0,solar,,
p2654,n8061,0.0,0.0,125.94208999999998,0.0,1.0,solar,,
p2655,n3303,0.0,0.0,7.8551,0.0,1.0,solar,,
p2656,n3305,0.0,0.0,2.85893,0.0,1.0,solar,,
p2657,n3310,0.0,0.0,22.74789,0.0,1.0,solar,,
p2659,n3312,0.0,0.0,11.29844,0.0,1.0,solar,,
p2666,n3322,0.0,0.0,4.437899999999999,0.0,1.0,solar,,
p2667,n3324,0.0,0.0,5.233179999999999,0.0,1.0,solar,,
p2668,n3470,0.0,0.0,4.455,0.0,1.0,solar,,
p2670,n3473,0.0,0.0,1.49416,0.0,1.0,solar,,
p2671,n3477,0.0,0.0,6.019839999999999,0.0,1.0,solar,,
p2672,n3485,0.0,0.0,2.673,0.0,1.0,solar,,
p2674,n3497,0.0,0.0,2.9960000000000004,0.0,1.0,solar,,
p2675,n3500,0.0,0.0,3.358,0.0,1.0,solar,,
p2676,n3501,0.0,0.0,6.78612,0.0,1.0,solar,,
p2677,n4499,0.0,0.0,3.49272,0.0,1.0,solar,,
p2678,n4502,0.0,0.0,3.218,0.0,1.0,solar,,
p2679,n4505,0.0,0.0,5.5,0.0,1.0,solar,,
p2680,n4510,0.0,0.0,5.06063,0.0,1.0,solar,,
p2681,n4512,0.0,0.0,8.833,0.0,1.0,solar,,
p2684,n4529,0.0,0.0,3.00748,0.0,1.0,solar,,
p2685,n4532,0.0,0.0,9.3456,0.0,1.0,solar,,
p2686,n4538,0.0,0.0,4.99976,0.0,1.0,solar,,
p2688,n4545,0.0,0.0,12.243000000000002,0.0,1.0,solar,,
p2689,n4546,0.0,0.0,7.512200000000001,0.0,1.0,solar,,
p2692,n4554,0.0,0.0,3.3116,0.0,1.0,solar,,
p2693,n4555,0.0,0.0,16.22244,0.0,1.0,solar,,
p2694,n4556,0.0,0.0,16.01764,0.0,1.0,solar,,
p2696,n4580,0.0,0.0,9.9972,0.0,1.0,solar,,
p2699,n4607,0.0,0.0,7.39728,0.0,1.0,solar,,
p2700,n4611,0.0,0.0,1.0136,0.0,1.0,solar,,
p2705,n4709,0.0,0.0,2.8332,0.0,1.0,solar,,
p2707,n4730,0.0,0.0,2.7983199999999995,0.0,1.0,solar,,
p2709,n4742,0.0,0.0,3.06006,0.0,1.0,solar,,
p2711,n4765,0.0,0.0,6.18604,0.0,1.0,solar,,
p2712,n4767,0.0,0.0,4.831,0.0,1.0,solar,,
p2713,n4777,0.0,0.0,4.247,0.0,1.0,solar,,
p2714,n4783,0.0,0.0,10.14024,0.0,1.0,solar,,
p2715,n4787,0.0,0.0,5.74164,0.0,1.0,solar,,
