index,timestep,plant,availability
9535,t0009,p2175,0.0194152124683628
9534,t0009,p2174,0.0194152124683628
9533,t0009,p2173,0.0194152124683628
9532,t0009,p2172,0.0194152124683628
9531,t0009,p2171,0.0194152124683628
9530,t0009,p2170,0.0194152124683628
9529,t0009,p2169,0.0194152124683628
9528,t0009,p2168,0.0194152124683628
9527,t0009,p2167,0.0194152124683628
9526,t0009,p2166,0.0194152124683628
9525,t0009,p2165,0.0194152124683628
9524,t0009,p2164,0.0194152124683628
9540,t0009,p2180,0.0194152124683628
9724,t0009,p2364,0.0194152124683628
9726,t0009,p2366,0.0194152124683628
9925,t0009,p2565,0.0194152124683628
9923,t0009,p2563,0.0194152124683628
9922,t0009,p2562,0.0194152124683628
9921,t0009,p2561,0.0194152124683628
9920,t0009,p2560,0.0194152124683628
9926,t0009,p2566,0.0194152124683628
9919,t0009,p2559,0.0194152124683628
9917,t0009,p2557,0.0194152124683628
9916,t0009,p2556,0.0194152124683628
9915,t0009,p2555,0.0194152124683628
9914,t0009,p2554,0.0194152124683628
9913,t0009,p2553,0.0194152124683628
9912,t0009,p2552,0.0194152124683628
9918,t0009,p2558,0.0194152124683628
9927,t0009,p2567,0.0194152124683628
9928,t0009,p2568,0.0194152124683628
9929,t0009,p2569,0.0194152124683628
9944,t0009,p2584,0.0194152124683628
9943,t0009,p2583,0.0194152124683628
9942,t0009,p2582,0.0194152124683628
9941,t0009,p2581,0.0194152124683628
9940,t0009,p2580,0.0194152124683628
9939,t0009,p2579,0.0194152124683628
9938,t0009,p2578,0.0194152124683628
9937,t0009,p2577,0.0194152124683628
9936,t0009,p2576,0.0194152124683628
9935,t0009,p2575,0.0194152124683628
9934,t0009,p2574,0.0194152124683628
9933,t0009,p2573,0.0194152124683628
9932,t0009,p2572,0.0194152124683628
9931,t0009,p2571,0.0194152124683628
9930,t0009,p2570,0.0194152124683628
9911,t0009,p2551,0.0194152124683628
9946,t0009,p2586,0.0194152124683628
9910,t0009,p2550,0.0194152124683628
9908,t0009,p2548,0.0194152124683628
9888,t0009,p2528,0.0194152124683628
9887,t0009,p2527,0.0194152124683628
9885,t0009,p2525,0.0194152124683628
9884,t0009,p2524,0.0194152124683628
9883,t0009,p2523,0.0194152124683628
9889,t0009,p2529,0.0194152124683628
9882,t0009,p2522,0.0194152124683628
9880,t0009,p2520,0.0194152124683628
9879,t0009,p2519,0.0194152124683628
9878,t0009,p2518,0.0194152124683628
9877,t0009,p2517,0.0194152124683628
9876,t0009,p2516,0.0194152124683628
9875,t0009,p2515,0.0194152124683628
9881,t0009,p2521,0.0194152124683628
9890,t0009,p2530,0.0194152124683628
9891,t0009,p2531,0.0194152124683628
9892,t0009,p2532,0.0194152124683628
9907,t0009,p2547,0.0194152124683628
9906,t0009,p2546,0.0194152124683628
9905,t0009,p2545,0.0194152124683628
9904,t0009,p2544,0.0194152124683628
9903,t0009,p2543,0.0194152124683628
9902,t0009,p2542,0.0194152124683628
9901,t0009,p2541,0.0194152124683628
9900,t0009,p2540,0.0194152124683628
9899,t0009,p2539,0.0194152124683628
9898,t0009,p2538,0.0194152124683628
9897,t0009,p2537,0.0194152124683628
9896,t0009,p2536,0.0194152124683628
9895,t0009,p2535,0.0194152124683628
9894,t0009,p2534,0.0194152124683628
9893,t0009,p2533,0.0194152124683628
9909,t0009,p2549,0.0194152124683628
9874,t0009,p2514,0.0194152124683628
9947,t0009,p2587,0.0194152124683628
9949,t0009,p2589,0.0194152124683628
10000,t0009,p2640,0.0194152124683628
9999,t0009,p2639,0.0194152124683628
9998,t0009,p2638,0.0194152124683628
9997,t0009,p2637,0.0194152124683628
9996,t0009,p2636,0.0194152124683628
9995,t0009,p2635,0.0194152124683628
10001,t0009,p2641,0.0194152124683628
9994,t0009,p2634,0.0194152124683628
9992,t0009,p2632,0.0194152124683628
9991,t0009,p2631,0.0194152124683628
9990,t0009,p2630,0.0194152124683628
9989,t0009,p2629,0.0194152124683628
9988,t0009,p2628,0.0194152124683628
9987,t0009,p2627,0.0194152124683628
9993,t0009,p2633,0.0194152124683628
10002,t0009,p2642,0.0194152124683628
10003,t0009,p2643,0.0194152124683628
10004,t0009,p2644,0.0194152124683628
9725,t0009,p2365,0.0194152124683628
10017,t0009,p2657,0.0194152124683628
10016,t0009,p2656,0.0194152124683628
10015,t0009,p2655,0.0194152124683628
10014,t0009,p2654,0.0194152124683628
10013,t0009,p2653,0.0194152124683628
10012,t0009,p2652,0.0194152124683628
10011,t0009,p2651,0.0194152124683628
10010,t0009,p2650,0.0194152124683628
10009,t0009,p2649,0.0194152124683628
10008,t0009,p2648,0.0194152124683628
10007,t0009,p2647,0.0194152124683628
10006,t0009,p2646,0.0194152124683628
10005,t0009,p2645,0.0194152124683628
9986,t0009,p2626,0.0194152124683628
9948,t0009,p2588,0.0194152124683628
9985,t0009,p2625,0.0194152124683628
9983,t0009,p2623,0.0194152124683628
9963,t0009,p2603,0.0194152124683628
9962,t0009,p2602,0.0194152124683628
9961,t0009,p2601,0.0194152124683628
9960,t0009,p2600,0.0194152124683628
9959,t0009,p2599,0.0194152124683628
9958,t0009,p2598,0.0194152124683628
9964,t0009,p2604,0.0194152124683628
9957,t0009,p2597,0.0194152124683628
9955,t0009,p2595,0.0194152124683628
9954,t0009,p2594,0.0194152124683628
9953,t0009,p2593,0.0194152124683628
9952,t0009,p2592,0.0194152124683628
9951,t0009,p2591,0.0194152124683628
9950,t0009,p2590,0.0194152124683628
9956,t0009,p2596,0.0194152124683628
9965,t0009,p2605,0.0194152124683628
9966,t0009,p2606,0.0194152124683628
9967,t0009,p2607,0.0194152124683628
9982,t0009,p2622,0.0194152124683628
9981,t0009,p2621,0.0194152124683628
9980,t0009,p2620,0.0194152124683628
9979,t0009,p2619,0.0194152124683628
9978,t0009,p2618,0.0194152124683628
9977,t0009,p2617,0.0194152124683628
9976,t0009,p2616,0.0194152124683628
9975,t0009,p2615,0.0194152124683628
9974,t0009,p2614,0.0194152124683628
9973,t0009,p2613,0.0194152124683628
9972,t0009,p2612,0.0194152124683628
9971,t0009,p2611,0.0194152124683628
9970,t0009,p2610,0.0194152124683628
9969,t0009,p2609,0.0194152124683628
9968,t0009,p2608,0.0194152124683628
9984,t0009,p2624,0.0194152124683628
9873,t0009,p2513,0.0194152124683628
9945,t0009,p2585,0.0194152124683628
9871,t0009,p2511,0.0194152124683628
9778,t0009,p2418,0.0194152124683628
9777,t0009,p2417,0.0194152124683628
9776,t0009,p2416,0.0194152124683628
9775,t0009,p2415,0.0194152124683628
9774,t0009,p2414,0.0194152124683628
9773,t0009,p2413,0.0194152124683628
9779,t0009,p2419,0.0194152124683628
9772,t0009,p2412,0.0194152124683628
9770,t0009,p2410,0.0194152124683628
9769,t0009,p2409,0.0194152124683628
9768,t0009,p2408,0.0194152124683628
9767,t0009,p2407,0.0194152124683628
9766,t0009,p2406,0.0194152124683628
9765,t0009,p2405,0.0194152124683628
9771,t0009,p2411,0.0194152124683628
9780,t0009,p2420,0.0194152124683628
9781,t0009,p2421,0.0194152124683628
9782,t0009,p2422,0.0194152124683628
9797,t0009,p2437,0.0194152124683628
9796,t0009,p2436,0.0194152124683628
9795,t0009,p2435,0.0194152124683628
9794,t0009,p2434,0.0194152124683628
9793,t0009,p2433,0.0194152124683628
9792,t0009,p2432,0.0194152124683628
9791,t0009,p2431,0.0194152124683628
9790,t0009,p2430,0.0194152124683628
9789,t0009,p2429,0.0194152124683628
9788,t0009,p2428,0.0194152124683628
9787,t0009,p2427,0.0194152124683628
9786,t0009,p2426,0.0194152124683628
9785,t0009,p2425,0.0194152124683628
9784,t0009,p2424,0.0194152124683628
9783,t0009,p2423,0.0194152124683628
9763,t0009,p2403,0.0194152124683628
9798,t0009,p2438,0.0194152124683628
9762,t0009,p2402,0.0194152124683628
9760,t0009,p2400,0.0194152124683628
9740,t0009,p2380,0.0194152124683628
9739,t0009,p2379,0.0194152124683628
9738,t0009,p2378,0.0194152124683628
9737,t0009,p2377,0.0194152124683628
9736,t0009,p2376,0.0194152124683628
9735,t0009,p2375,0.0194152124683628
9741,t0009,p2381,0.0194152124683628
9734,t0009,p2374,0.0194152124683628
9732,t0009,p2372,0.0194152124683628
9731,t0009,p2371,0.0194152124683628
9730,t0009,p2370,0.0194152124683628
9729,t0009,p2369,0.0194152124683628
9728,t0009,p2368,0.0194152124683628
9872,t0009,p2512,0.0194152124683628
9733,t0009,p2373,0.0194152124683628
9742,t0009,p2382,0.0194152124683628
9743,t0009,p2383,0.0194152124683628
9744,t0009,p2384,0.0194152124683628
9759,t0009,p2399,0.0194152124683628
9758,t0009,p2398,0.0194152124683628
9757,t0009,p2397,0.0194152124683628
9756,t0009,p2396,0.0194152124683628
9755,t0009,p2395,0.0194152124683628
9754,t0009,p2394,0.0194152124683628
9753,t0009,p2393,0.0194152124683628
9752,t0009,p2392,0.0194152124683628
9751,t0009,p2391,0.0194152124683628
9750,t0009,p2390,0.0194152124683628
9749,t0009,p2389,0.0194152124683628
9748,t0009,p2388,0.0194152124683628
9747,t0009,p2387,0.0194152124683628
9746,t0009,p2386,0.0194152124683628
9745,t0009,p2385,0.0194152124683628
9761,t0009,p2401,0.0194152124683628
9799,t0009,p2439,0.0194152124683628
9764,t0009,p2404,0.0194152124683628
9727,t0009,p2367,0.0194152124683628
9851,t0009,p2491,0.0194152124683628
9850,t0009,p2490,0.0194152124683628
9849,t0009,p2489,0.0194152124683628
9848,t0009,p2488,0.0194152124683628
9847,t0009,p2487,0.0194152124683628
9846,t0009,p2486,0.0194152124683628
9852,t0009,p2492,0.0194152124683628
9845,t0009,p2485,0.0194152124683628
9843,t0009,p2483,0.0194152124683628
9842,t0009,p2482,0.0194152124683628
9841,t0009,p2481,0.0194152124683628
9840,t0009,p2480,0.0194152124683628
9839,t0009,p2479,0.0194152124683628
9838,t0009,p2478,0.0194152124683628
9844,t0009,p2484,0.0194152124683628
9853,t0009,p2493,0.0194152124683628
9854,t0009,p2494,0.0194152124683628
9855,t0009,p2495,0.0194152124683628
9800,t0009,p2440,0.0194152124683628
9869,t0009,p2509,0.0194152124683628
9868,t0009,p2508,0.0194152124683628
9867,t0009,p2507,0.0194152124683628
9866,t0009,p2506,0.0194152124683628
9865,t0009,p2505,0.0194152124683628
9864,t0009,p2504,0.0194152124683628
9863,t0009,p2503,0.0194152124683628
9862,t0009,p2502,0.0194152124683628
9861,t0009,p2501,0.0194152124683628
9860,t0009,p2500,0.0194152124683628
9859,t0009,p2499,0.0194152124683628
9858,t0009,p2498,0.0194152124683628
9857,t0009,p2497,0.0194152124683628
9856,t0009,p2496,0.0194152124683628
9837,t0009,p2477,0.0194152124683628
9836,t0009,p2476,0.0194152124683628
9870,t0009,p2510,0.0194152124683628
9834,t0009,p2474,0.0194152124683628
9815,t0009,p2455,0.0194152124683628
9814,t0009,p2454,0.0194152124683628
9813,t0009,p2453,0.0194152124683628
9812,t0009,p2452,0.0194152124683628
9811,t0009,p2451,0.0194152124683628
9810,t0009,p2450,0.0194152124683628
9809,t0009,p2449,0.0194152124683628
9808,t0009,p2448,0.0194152124683628
9807,t0009,p2447,0.0194152124683628
9806,t0009,p2446,0.0194152124683628
9805,t0009,p2445,0.0194152124683628
9804,t0009,p2444,0.0194152124683628
9803,t0009,p2443,0.0194152124683628
9802,t0009,p2442,0.0194152124683628
9835,t0009,p2475,0.0194152124683628
9816,t0009,p2456,0.0194152124683628
9817,t0009,p2457,0.0194152124683628
9801,t0009,p2441,0.0194152124683628
9819,t0009,p2459,0.0194152124683628
9833,t0009,p2473,0.0194152124683628
9832,t0009,p2472,0.0194152124683628
9831,t0009,p2471,0.0194152124683628
9830,t0009,p2470,0.0194152124683628
9818,t0009,p2458,0.0194152124683628
9828,t0009,p2468,0.0194152124683628
9827,t0009,p2467,0.0194152124683628
9829,t0009,p2469,0.0194152124683628
9825,t0009,p2465,0.0194152124683628
9824,t0009,p2464,0.0194152124683628
9823,t0009,p2463,0.0194152124683628
9822,t0009,p2462,0.0194152124683628
9821,t0009,p2461,0.0194152124683628
9820,t0009,p2460,0.0194152124683628
9826,t0009,p2466,0.0194152124683628
11400,t0010,p3168,0.7783965195773772
11399,t0010,p3167,0.7783965195773772
11398,t0010,p3166,0.7783965195773772
11397,t0010,p3165,0.7783965195773772
11396,t0010,p3164,0.7783965195773772
11395,t0010,p3163,0.7783965195773772
11387,t0010,p3155,0.7783965195773772
11393,t0010,p3161,0.7783965195773772
11392,t0010,p3160,0.7783965195773772
11391,t0010,p3159,0.7783965195773772
11390,t0010,p3158,0.7783965195773772
11389,t0010,p3157,0.7783965195773772
11388,t0010,p3156,0.7783965195773772
11418,t0010,p3186,0.7783965195773772
11394,t0010,p3162,0.7783965195773772
11401,t0010,p3169,0.7783965195773772
11409,t0010,p3177,0.7783965195773772
11403,t0010,p3171,0.7783965195773772
11386,t0010,p3154,0.7783965195773772
11417,t0010,p3185,0.7783965195773772
11416,t0010,p3184,0.7783965195773772
11415,t0010,p3183,0.7783965195773772
11414,t0010,p3182,0.7783965195773772
11413,t0010,p3181,0.7783965195773772
11402,t0010,p3170,0.7783965195773772
11412,t0010,p3180,0.7783965195773772
11410,t0010,p3178,0.7783965195773772
11408,t0010,p3176,0.7783965195773772
11407,t0010,p3175,0.7783965195773772
11406,t0010,p3174,0.7783965195773772
11405,t0010,p3173,0.7783965195773772
11404,t0010,p3172,0.7783965195773772
11411,t0010,p3179,0.7783965195773772
11385,t0010,p3153,0.7783965195773772
11367,t0010,p3135,0.7783965195773772
11383,t0010,p3151,0.7783965195773772
11362,t0010,p3130,0.7783965195773772
11361,t0010,p3129,0.7783965195773772
11360,t0010,p3128,0.7783965195773772
11359,t0010,p3127,0.7783965195773772
11357,t0010,p3125,0.7783965195773772
11363,t0010,p3131,0.7783965195773772
11356,t0010,p3124,0.7783965195773772
11354,t0010,p3122,0.7783965195773772
11353,t0010,p3121,0.7783965195773772
11351,t0010,p3119,0.7783965195773772
11419,t0010,p3187,0.7783965195773772
11364,t0010,p3132,0.7783965195773772
11365,t0010,p3133,0.7783965195773772
11382,t0010,p3150,0.7783965195773772
11381,t0010,p3149,0.7783965195773772
11380,t0010,p3148,0.7783965195773772
11379,t0010,p3147,0.7783965195773772
11378,t0010,p3146,0.7783965195773772
11377,t0010,p3145,0.7783965195773772
11376,t0010,p3144,0.7783965195773772
11375,t0010,p3143,0.7783965195773772
11374,t0010,p3142,0.7783965195773772
11373,t0010,p3141,0.7783965195773772
11372,t0010,p3140,0.7783965195773772
11371,t0010,p3139,0.7783965195773772
11370,t0010,p3138,0.7783965195773772
11369,t0010,p3137,0.7783965195773772
11368,t0010,p3136,0.7783965195773772
11384,t0010,p3152,0.7783965195773772
11420,t0010,p3188,0.7783965195773772
11492,t0010,p3260,0.7783965195773772
11422,t0010,p3190,0.7783965195773772
11473,t0010,p3241,0.7783965195773772
11472,t0010,p3240,0.7783965195773772
11471,t0010,p3239,0.7783965195773772
11470,t0010,p3238,0.7783965195773772
11469,t0010,p3237,0.7783965195773772
11468,t0010,p3236,0.7783965195773772
11474,t0010,p3242,0.7783965195773772
11467,t0010,p3235,0.7783965195773772
11465,t0010,p3233,0.7783965195773772
11464,t0010,p3232,0.7783965195773772
11463,t0010,p3231,0.7783965195773772
11462,t0010,p3230,0.7783965195773772
11461,t0010,p3229,0.7783965195773772
11460,t0010,p3228,0.7783965195773772
11466,t0010,p3234,0.7783965195773772
11475,t0010,p3243,0.7783965195773772
11476,t0010,p3244,0.7783965195773772
11477,t0010,p3245,0.7783965195773772
11490,t0010,p3258,0.7783965195773772
11489,t0010,p3257,0.7783965195773772
11488,t0010,p3256,0.7783965195773772
11486,t0010,p3254,0.7783965195773772
11485,t0010,p3253,0.7783965195773772
11483,t0010,p3251,0.7783965195773772
11482,t0010,p3250,0.7783965195773772
11481,t0010,p3249,0.7783965195773772
11480,t0010,p3248,0.7783965195773772
11479,t0010,p3247,0.7783965195773772
11478,t0010,p3246,0.7783965195773772
11459,t0010,p3227,0.7783965195773772
11421,t0010,p3189,0.7783965195773772
11458,t0010,p3226,0.7783965195773772
11436,t0010,p3204,0.7783965195773772
11435,t0010,p3203,0.7783965195773772
11434,t0010,p3202,0.7783965195773772
11433,t0010,p3201,0.7783965195773772
11432,t0010,p3200,0.7783965195773772
11431,t0010,p3199,0.7783965195773772
11437,t0010,p3205,0.7783965195773772
11430,t0010,p3198,0.7783965195773772
11428,t0010,p3196,0.7783965195773772
11427,t0010,p3195,0.7783965195773772
11426,t0010,p3194,0.7783965195773772
11425,t0010,p3193,0.7783965195773772
11424,t0010,p3192,0.7783965195773772
11423,t0010,p3191,0.7783965195773772
11438,t0010,p3206,0.7783965195773772
11439,t0010,p3207,0.7783965195773772
11440,t0010,p3208,0.7783965195773772
11454,t0010,p3222,0.7783965195773772
11453,t0010,p3221,0.7783965195773772
11452,t0010,p3220,0.7783965195773772
11451,t0010,p3219,0.7783965195773772
11450,t0010,p3218,0.7783965195773772
11449,t0010,p3217,0.7783965195773772
11448,t0010,p3216,0.7783965195773772
11447,t0010,p3215,0.7783965195773772
11446,t0010,p3214,0.7783965195773772
11445,t0010,p3213,0.7783965195773772
11444,t0010,p3212,0.7783965195773772
11443,t0010,p3211,0.7783965195773772
11442,t0010,p3210,0.7783965195773772
11441,t0010,p3209,0.7783965195773772
11457,t0010,p3225,0.7783965195773772
11348,t0010,p3116,0.7783965195773772
11346,t0010,p3114,0.7783965195773772
11252,t0010,p2713,0.0455907819368589
11251,t0010,p2712,0.0455907819368589
11250,t0010,p2711,0.0455907819368589
11248,t0010,p2709,0.0455907819368589
11253,t0010,p2714,0.0455907819368589
11246,t0010,p2707,0.0455907819368589
11244,t0010,p2705,0.0455907819368589
11239,t0010,p2700,0.0455907819368589
11254,t0010,p2715,0.0455907819368589
11255,t0010,p2716,0.0455907819368589
11271,t0010,p2732,0.0455907819368589
11269,t0010,p2730,0.0455907819368589
11268,t0010,p2729,0.0455907819368589
11267,t0010,p2728,0.0455907819368589
11266,t0010,p2727,0.0455907819368589
11265,t0010,p2726,0.0455907819368589
11264,t0010,p2725,0.0455907819368589
11263,t0010,p2724,0.0455907819368589
11262,t0010,p2723,0.0455907819368589
11261,t0010,p2722,0.0455907819368589
11260,t0010,p2721,0.0455907819368589
11259,t0010,p2720,0.0455907819368589
11258,t0010,p2719,0.0455907819368589
11257,t0010,p2718,0.0455907819368589
11238,t0010,p2699,0.0455907819368589
11272,t0010,p2733,0.0455907819368589
11235,t0010,p2696,0.0455907819368589
11215,t0010,p2676,0.0455907819368589
11214,t0010,p2675,0.0455907819368589
11213,t0010,p2674,0.0455907819368589
11211,t0010,p2672,0.0455907819368589
11210,t0010,p2671,0.0455907819368589
11216,t0010,p2677,0.0455907819368589
11209,t0010,p2670,0.0455907819368589
11207,t0010,p2668,0.0455907819368589
11206,t0010,p2667,0.0455907819368589
11205,t0010,p2666,0.0455907819368589
11493,t0010,p3261,0.7783965195773772
11217,t0010,p2678,0.0455907819368589
11218,t0010,p2679,0.0455907819368589
11219,t0010,p2680,0.0455907819368589
11233,t0010,p2694,0.0455907819368589
11232,t0010,p2693,0.0455907819368589
11231,t0010,p2692,0.0455907819368589
11228,t0010,p2689,0.0455907819368589
11227,t0010,p2688,0.0455907819368589
11225,t0010,p2686,0.0455907819368589
11224,t0010,p2685,0.0455907819368589
11223,t0010,p2684,0.0455907819368589
11220,t0010,p2681,0.0455907819368589
11347,t0010,p3115,0.7783965195773772
11275,t0010,p2736,0.0455907819368589
11325,t0010,p3093,0.7783965195773772
11324,t0010,p3092,0.7783965195773772
11318,t0010,p3086,0.7783965195773772
11317,t0010,p3085,0.7783965195773772
11319,t0010,p3087,0.7783965195773772
11328,t0010,p3096,0.7783965195773772
11329,t0010,p3097,0.7783965195773772
11345,t0010,p3113,0.7783965195773772
11344,t0010,p3112,0.7783965195773772
11343,t0010,p3111,0.7783965195773772
11339,t0010,p3107,0.7783965195773772
11338,t0010,p3106,0.7783965195773772
11335,t0010,p3103,0.7783965195773772
11334,t0010,p3102,0.7783965195773772
11333,t0010,p3101,0.7783965195773772
11332,t0010,p3100,0.7783965195773772
11331,t0010,p3099,0.7783965195773772
11312,t0010,p3080,0.7783965195773772
11274,t0010,p2735,0.0455907819368589
11311,t0010,p3079,0.7783965195773772
11309,t0010,p3077,0.7783965195773772
11289,t0010,p2750,0.0455907819368589
11288,t0010,p2749,0.0455907819368589
11286,t0010,p2747,0.0455907819368589
11285,t0010,p2746,0.0455907819368589
11284,t0010,p2745,0.0455907819368589
11290,t0010,p2751,0.0455907819368589
11281,t0010,p2742,0.0455907819368589
11279,t0010,p2740,0.0455907819368589
11276,t0010,p2737,0.0455907819368589
11282,t0010,p2743,0.0455907819368589
11291,t0010,p3059,0.3157509157509157
11292,t0010,p3060,0.3157509157509157
11293,t0010,p3061,0.3157509157509157
11307,t0010,p3075,0.7783965195773772
11306,t0010,p3074,0.7783965195773772
11305,t0010,p3073,0.7783965195773772
11303,t0010,p3071,0.7783965195773772
11302,t0010,p3070,0.7783965195773772
11301,t0010,p3069,0.7783965195773772
11300,t0010,p3068,0.7783965195773772
11299,t0010,p3067,0.7783965195773772
