index,timestep,plant,availability,availability_da
5411,t0047,Hydro 25,0.0301151993297493,0.0301151993297493
5412,t0047,Hydro 24,0.0,0.0
5413,t0047,Hydro 23,0.0,0.0
5414,t0047,Hydro 22,0.0160858482311921,0.0160858482311921
5415,t0047,Hydro 21,0.0160858482311921,0.0160858482311921
5416,t0047,Hydro 20,0.0160858482311921,0.0160858482311921
5417,t0047,Hydro 19,0.0048601258404786,0.0048601258404786
5418,t0047,Hydro 18,0.2211999999999999,0.2211999999999999
5419,t0047,Hydro 17,0.2211999999999999,0.2211999999999999
5420,t0047,Hydro 16,0.2212,0.2212
5421,t0047,Solar 24,0.0,0.0
5422,t0047,Hydro 27,0.0301151993297493,0.0301151993297493
5423,t0047,Wind 12,0.1474813462430564,0.1983948689893723
5424,t0047,Wind 14,0.0012393607937059,0.0852519858255502
5425,t0047,Wind 13,0.0189734220268085,0.0626170440968144
5426,t0047,Solar 21,0.0,0.0
5427,t0047,Solar 20,0.0,0.0
5428,t0047,Solar 01,0.0,0.0
5429,t0047,Solar 19,0.0,0.0
5430,t0047,Solar 18,0.0,0.0
5431,t0047,Solar 17,0.0,0.0
5432,t0047,Solar 16,0.0,0.0
5433,t0047,Solar 15,0.0,0.0
5434,t0047,Solar 14,0.0,0.0
5435,t0047,Solar 13,0.0,0.0
5436,t0047,Solar 12,0.0,0.0
5437,t0047,Solar 11,0.0,0.0
5438,t0047,Solar 22,0.0,0.0
5439,t0047,Solar 10,0.0,0.0
5440,t0047,Wind 15,0.209536825684278,0.094735235117264
5441,t0047,Wind 16,0.0030958427979012,0.0009365530570908
5442,t0047,Wind 17,0.0,0.0028303592069449
5443,t0047,Wind 01,0.0037326515210282,0.0451456410452557
5444,t0047,Wind 03,0.654597252994075,0.191103179543276
5445,t0047,Wind 02,0.0011222852067407,0.0524088662195871
5446,t0047,Wind 05,0.0011614209817559,0.0785355466426465
5447,t0047,Wind 06,0.0173172326707795,0.0559703552902224
5448,t0047,Wind 07,0.0016092405008381,0.0498283262020987
5449,t0047,Wind 08,0.0010595285782851,0.0857619865280265
5450,t0047,Wind 09,0.0008953687791879,0.0786572094525259
5451,t0047,Wind 04,0.65847875836827,0.1872434999893648
5452,t0048,Solar 44,0.0,0.0
5453,t0048,Solar 41,0.0,0.0
5454,t0048,Solar 42,0.0,0.0
5455,t0048,Solar 43,0.0,0.0
5456,t0048,Solar 45,0.0,0.0
5457,t0048,Solar 50,0.0,0.0
5458,t0048,Solar 47,0.0,0.0
5459,t0048,Solar 48,0.0,0.0
5460,t0048,Solar 49,0.0,0.0
5461,t0048,Solar 04,0.0,0.0
5462,t0048,Solar 46,0.0,0.0
5463,t0048,Solar 40,0.0,0.0
5464,t0048,Solar 35,0.0,0.0
5465,t0048,Solar 39,0.0,0.0
5466,t0048,Solar 38,0.0,0.0
5467,t0048,Solar 37,0.0,0.0
5468,t0048,Solar 36,0.0,0.0
5469,t0048,Solar 28,0.0,0.0
5470,t0048,Solar 34,0.0,0.0
5471,t0048,Solar 33,0.0,0.0
5472,t0048,Solar 32,0.0,0.0
5473,t0048,Solar 31,0.0,0.0
5474,t0048,Solar 30,0.0,0.0
5475,t0048,Solar 02,0.0,0.0
5476,t0048,Solar 29,0.0,0.0
5477,t0048,Solar 51,0.0,0.0
5478,t0048,Solar 03,0.0,0.0
5479,t0048,Solar 52,0.0,0.0
5480,t0048,Solar 27,0.0,0.0
5481,t0048,Solar 54,0.0,0.0
5482,t0048,Solar 09,0.0,0.0
5483,t0048,Solar 08,0.0,0.0
5484,t0048,Solar 07,0.0,0.0
5485,t0048,Solar 75,0.0,0.0
5486,t0048,Solar 74,0.0,0.0
5487,t0048,Solar 73,0.0,0.0
5488,t0048,Solar 72,0.0,0.0
5489,t0048,Solar 71,0.0,0.0
5490,t0048,Solar 70,0.0,0.0
5491,t0048,Solar 06,0.0,0.0
5492,t0048,Solar 69,0.0,0.0
5493,t0048,Solar 68,0.0,0.0
5494,t0048,Solar 53,0.0,0.0
5495,t0048,Solar 67,0.0,0.0
5496,t0048,Solar 65,0.0,0.0
5497,t0048,Solar 64,0.0,0.0
5498,t0048,Solar 63,0.0,0.0
5499,t0048,Solar 62,0.0,0.0
5500,t0048,Solar 61,0.0,0.0
5501,t0048,Solar 60,0.0,0.0
5502,t0048,Solar 05,0.0,0.0
5503,t0048,Solar 59,0.0,0.0
5504,t0048,Solar 58,0.0,0.0
5505,t0048,Solar 57,0.0,0.0
5506,t0048,Solar 56,0.0,0.0
5507,t0048,Solar 55,0.0,0.0
5508,t0048,Solar 66,0.0,0.0
5509,t0048,Solar 26,0.0,0.0
5510,t0048,Hydro 29,0.0,0.0
5511,t0048,Solar 24,0.0,0.0
5512,t0048,Wind 11,0.0,0.0403008582931804
5513,t0048,Wind 10,0.0,0.0730330702367999
5514,t0048,Hydro 43,0.0739225408737603,0.0739225408737603
5515,t0048,Hydro 42,0.0260890297111988,0.0260890297111988
5516,t0048,Hydro 41,0.0260890297111988,0.0260890297111988
5517,t0048,Hydro 40,0.0403977096874032,0.0403977096874032
5518,t0048,Hydro 35,0.2196,0.2196
5519,t0048,Hydro 34,0.0027989284333731,0.0027989284333731
5520,t0048,Hydro 33,0.0027989284333731,0.0027989284333731
5521,t0048,Hydro 32,0.2196,0.2196
5522,t0048,Hydro 31,0.2196,0.2196
5523,t0048,Hydro 30,0.2196,0.2196
5524,t0048,Wind 12,0.1275231332433148,0.1886348920007005
5525,t0048,Hydro 28,0.0,0.0
5526,t0048,Hydro 26,0.0298973678698596,0.0298973678698596
5527,t0048,Hydro 25,0.0298973678698596,0.0298973678698596
5528,t0048,Hydro 24,0.0,0.0
5529,t0048,Hydro 23,0.0,0.0
5530,t0048,Hydro 22,0.0153274351306528,0.0153274351306528
5531,t0048,Hydro 21,0.0153274351306528,0.0153274351306528
5532,t0048,Hydro 20,0.0153274351306528,0.0153274351306528
5533,t0048,Hydro 19,0.0004665042255258,0.0004665042255258
5534,t0048,Hydro 18,0.2195999999999999,0.2195999999999999
5535,t0048,Hydro 17,0.2196,0.2196
5536,t0048,Hydro 16,0.2196,0.2196
5537,t0048,Hydro 27,0.0298973678698596,0.0298973678698596
5538,t0048,Wind 13,0.0126688284807486,0.0543398223198569
5539,t0048,Solar 25,0.0,0.0
5540,t0048,Wind 15,0.224142556416606,0.0913932745726776
5541,t0048,Solar 23,0.0,0.0
5542,t0048,Solar 22,0.0,0.0
5543,t0048,Solar 21,0.0,0.0
5544,t0048,Solar 20,0.0,0.0
5545,t0048,Solar 01,0.0,0.0
5546,t0048,Solar 19,0.0,0.0
5547,t0048,Solar 18,0.0,0.0
5548,t0048,Solar 16,0.0,0.0
5549,t0048,Solar 15,0.0,0.0
5550,t0048,Solar 14,0.0,0.0
5551,t0048,Solar 13,0.0,0.0
5552,t0048,Solar 12,0.0,0.0
5553,t0048,Solar 17,0.0,0.0
5554,t0048,Solar 10,0.0,0.0
5555,t0048,Solar 11,0.0,0.0
5556,t0048,Wind 17,0.0,0.0030411131609212
5557,t0048,Wind 01,2.6409581961156525e-05,0.0340752645895802
5558,t0048,Wind 02,0.0001028011499043,0.0395614369054518
5559,t0048,Wind 03,0.656260029334283,0.2409618666497709
5560,t0048,Wind 04,0.65824624767373,0.238901565032724
5561,t0048,Wind 16,0.0067309092584557,0.0009727625345609
5562,t0048,Wind 14,0.000517104314405,0.0827388019413812
5563,t0048,Wind 06,0.0046775716472798,0.0467137063461709
5564,t0048,Wind 07,0.0,0.035712906840738
5565,t0048,Wind 08,0.0,0.0782997293499861
5566,t0048,Wind 09,0.0,0.0724268231349716
5567,t0048,Wind 05,4.265594073450436e-05,0.0738435067844117
5568,t0049,Solar 41,0.0,0.0
5569,t0049,Solar 42,0.0,0.0
5570,t0049,Solar 43,0.0,0.0
5571,t0049,Solar 44,0.0,0.0
5572,t0049,Solar 45,0.0,0.0
5573,t0049,Solar 40,0.0,0.0
5574,t0049,Solar 47,0.0,0.0
5575,t0049,Solar 49,0.0,0.0
5576,t0049,Solar 04,0.0,0.0
5577,t0049,Solar 50,0.0,0.0
5578,t0049,Solar 46,0.0,0.0
5579,t0049,Solar 48,0.0,0.0
5580,t0049,Solar 28,0.0,0.0
5581,t0049,Solar 38,0.0,0.0
5582,t0049,Solar 37,0.0,0.0
5583,t0049,Solar 36,0.0,0.0
5584,t0049,Solar 35,0.0,0.0
5585,t0049,Solar 34,0.0,0.0
5586,t0049,Solar 33,0.0,0.0
5587,t0049,Solar 32,0.0,0.0
5588,t0049,Solar 31,0.0,0.0
5589,t0049,Solar 30,0.0,0.0
5590,t0049,Solar 02,0.0,0.0
5591,t0049,Solar 29,0.0,0.0
5592,t0049,Solar 51,0.0,0.0
5593,t0049,Solar 03,0.0,0.0
5594,t0049,Solar 52,0.0,0.0
5595,t0049,Solar 64,0.0,0.0
5596,t0049,Solar 54,0.0,0.0
5597,t0049,Solar 09,0.0,0.0
5598,t0049,Solar 08,0.0,0.0
5599,t0049,Solar 07,0.0,0.0
5600,t0049,Solar 75,0.0,0.0
5601,t0049,Solar 74,0.0,0.0
5602,t0049,Solar 73,0.0,0.0
5603,t0049,Solar 72,0.0,0.0
5604,t0049,Solar 71,0.0,0.0
5605,t0049,Solar 70,0.0,0.0
5606,t0049,Solar 06,0.0,0.0
5607,t0049,Solar 69,0.0,0.0
5608,t0049,Solar 68,0.0,0.0
5609,t0049,Solar 53,0.0,0.0
5610,t0049,Solar 67,0.0,0.0
5611,t0049,Solar 65,0.0,0.0
5612,t0049,Solar 27,0.0,0.0
5613,t0049,Solar 63,0.0,0.0
5614,t0049,Solar 62,0.0,0.0
5615,t0049,Solar 61,0.0,0.0
5616,t0049,Solar 60,0.0,0.0
5617,t0049,Solar 05,0.0,0.0
5618,t0049,Solar 59,0.0,0.0
5619,t0049,Solar 58,0.0,0.0
5620,t0049,Solar 57,0.0,0.0
5621,t0049,Solar 56,0.0,0.0
5622,t0049,Solar 55,0.0,0.0
5623,t0049,Solar 66,0.0,0.0
5624,t0049,Solar 26,0.0,0.0
5625,t0049,Solar 39,0.0,0.0
5626,t0049,Solar 25,0.0,0.0
5627,t0049,Wind 10,0.003355245271802,0.062613409046721
5628,t0049,Hydro 43,0.0518651835968909,0.0518651835968909
5629,t0049,Hydro 42,0.0284379389154373,0.0284379389154373
5630,t0049,Hydro 41,0.0284379389154373,0.0284379389154373
5631,t0049,Hydro 40,0.0283436500567419,0.0283436500567419
5632,t0049,Hydro 35,0.2254,0.2254
5633,t0049,Hydro 34,0.0028678251332716,0.0028678251332716
5634,t0049,Hydro 33,0.0028678251332716,0.0028678251332716
5635,t0049,Hydro 32,0.2254,0.2254
5636,t0049,Hydro 31,0.2254,0.2254
5637,t0049,Hydro 30,0.2254,0.2254
5638,t0049,Hydro 28,0.0,0.0
5639,t0049,Wind 11,0.0012960065101486,0.0214137809381024
5640,t0049,Hydro 27,0.0306870069119597,0.0306870069119597
5641,t0049,Hydro 25,0.0306870069119597,0.0306870069119597
5642,t0049,Hydro 24,0.0,0.0
5643,t0049,Hydro 23,0.0,0.0
5644,t0049,Hydro 22,0.0174341381877064,0.0174341381877064
5645,t0049,Hydro 21,0.0174341381877064,0.0174341381877064
5646,t0049,Hydro 20,0.0174341381877064,0.0174341381877064
5647,t0049,Hydro 19,0.0004665042255258,0.0004665042255258
5648,t0049,Hydro 18,0.2254,0.2254
5649,t0049,Hydro 17,0.2254,0.2254
5650,t0049,Hydro 16,0.2254,0.2254
5651,t0049,Solar 24,0.0,0.0
5652,t0049,Hydro 26,0.0306870069119597,0.0306870069119597
5653,t0049,Wind 12,0.1645066924906318,0.1840864838856543
5654,t0049,Hydro 29,0.0,0.0
5655,t0049,Wind 14,0.0027815416327227,0.081326201580931
5656,t0049,Wind 13,0.0233750700328505,0.0493870107749478
5657,t0049,Solar 22,0.0,0.0
5658,t0049,Solar 21,0.0,0.0
5659,t0049,Solar 20,0.0,0.0
5660,t0049,Solar 01,0.0,0.0
5661,t0049,Solar 19,0.0,0.0
5662,t0049,Solar 18,0.0,0.0
5663,t0049,Solar 17,0.0,0.0
5664,t0049,Solar 16,0.0,0.0
5665,t0049,Solar 15,0.0,0.0
5666,t0049,Solar 14,0.0,0.0
5667,t0049,Solar 13,0.0,0.0
5668,t0049,Solar 12,0.0,0.0
5669,t0049,Solar 11,0.0,0.0
5670,t0049,Solar 23,0.0,0.0
5671,t0049,Wind 15,0.251793390122742,0.0869810041527184
5672,t0049,Solar 10,0.0,0.0
5673,t0049,Wind 16,0.0245609448049925,0.0010321090752557
5674,t0049,Wind 17,0.0,0.0029841957676666
5675,t0049,Wind 01,8.740895116012173e-05,0.0228356788506208
5676,t0049,Wind 03,0.654257805976469,0.294907463964377
5677,t0049,Wind 02,0.045630682642856,0.0296084694409478
5678,t0049,Wind 05,0.0087722958103092,0.0649083812022315
5679,t0049,Wind 06,0.0125969098383434,0.0400982442063481
5680,t0049,Wind 07,5.436435231157831e-05,0.0209716259068673
5681,t0049,Wind 08,0.0032057771591856,0.0645388373653102
5682,t0049,Wind 09,0.0018207056588632,0.0612308370648439
5683,t0049,Wind 04,0.639442938462464,0.295393771128222
5684,t0050,Solar 44,0.0,0.0
5685,t0050,Solar 41,0.0,0.0
5686,t0050,Solar 42,0.0,0.0
5687,t0050,Solar 43,0.0,0.0
5688,t0050,Solar 45,0.0,0.0
5689,t0050,Solar 50,0.0,0.0
5690,t0050,Solar 47,0.0,0.0
5691,t0050,Solar 48,0.0,0.0
5692,t0050,Solar 49,0.0,0.0
5693,t0050,Solar 04,0.0,0.0
5694,t0050,Solar 40,0.0,0.0
5695,t0050,Solar 46,0.0,0.0
5696,t0050,Solar 03,0.0,0.0
5697,t0050,Solar 33,0.0,0.0
5698,t0050,Solar 38,0.0,0.0
5699,t0050,Solar 37,0.0,0.0
5700,t0050,Solar 36,0.0,0.0
5701,t0050,Solar 35,0.0,0.0
5702,t0050,Solar 34,0.0,0.0
5703,t0050,Solar 32,0.0,0.0
5704,t0050,Solar 31,0.0,0.0
5705,t0050,Solar 30,0.0,0.0
5706,t0050,Solar 02,0.0,0.0
5707,t0050,Solar 29,0.0,0.0
5708,t0050,Solar 28,0.0,0.0
5709,t0050,Solar 27,0.0,0.0
5710,t0050,Solar 39,0.0,0.0
5711,t0050,Solar 51,0.0,0.0
5712,t0050,Solar 26,0.0,0.0
5713,t0050,Solar 53,0.0,0.0
5714,t0050,Solar 08,0.0,0.0
5715,t0050,Solar 07,0.0,0.0
5716,t0050,Solar 75,0.0,0.0
5717,t0050,Solar 74,0.0,0.0
5718,t0050,Solar 73,0.0,0.0
5719,t0050,Solar 72,0.0,0.0
5720,t0050,Solar 71,0.0,0.0
5721,t0050,Solar 70,0.0,0.0
5722,t0050,Solar 06,0.0,0.0
5723,t0050,Solar 69,0.0,0.0
5724,t0050,Solar 68,0.0,0.0
5725,t0050,Solar 67,0.0,0.0
5726,t0050,Solar 52,0.0,0.0
5727,t0050,Solar 66,0.0,0.0
5728,t0050,Solar 64,0.0,0.0
5729,t0050,Solar 63,0.0,0.0
5730,t0050,Solar 62,0.0,0.0
5731,t0050,Solar 61,0.0,0.0
5732,t0050,Solar 60,0.0,0.0
5733,t0050,Solar 05,0.0,0.0
5734,t0050,Solar 59,0.0,0.0
5735,t0050,Solar 58,0.0,0.0
5736,t0050,Solar 57,0.0,0.0
5737,t0050,Solar 56,0.0,0.0
5738,t0050,Solar 55,0.0,0.0
5739,t0050,Solar 54,0.0,0.0
5740,t0050,Solar 65,0.0,0.0
5741,t0050,Solar 09,0.0,0.0
5742,t0050,Solar 25,0.0,0.0
5743,t0050,Solar 23,0.0,0.0
5744,t0050,Wind 10,0.0322176503952695,0.0576437321251948
5745,t0050,Hydro 43,0.0175850978290002,0.0175850978290002
5746,t0050,Hydro 42,0.0260531685019738,0.0260531685019738
5747,t0050,Hydro 41,0.0260531685019738,0.0260531685019738
5748,t0050,Hydro 40,0.0096100278551532,0.0096100278551532
5749,t0050,Hydro 35,0.2219,0.2219
5750,t0050,Hydro 34,0.0028764372207589,0.0028764372207589
5751,t0050,Hydro 33,0.0028764372207589,0.0028764372207589
5752,t0050,Hydro 32,0.2219,0.2219
5753,t0050,Hydro 31,0.2219,0.2219
5754,t0050,Hydro 30,0.2219,0.2219
5755,t0050,Hydro 29,0.0,0.0
5756,t0050,Wind 11,0.0206609758572815,0.0161422230616418
5757,t0050,Hydro 28,0.0,0.0
5758,t0050,Hydro 26,0.030210500593451,0.030210500593451
5759,t0050,Hydro 25,0.030210500593451,0.030210500593451
5760,t0050,Hydro 24,0.0,0.0
5761,t0050,Hydro 23,0.0,0.0
5762,t0050,Hydro 22,0.0010393068414798,0.0010393068414798
5763,t0050,Hydro 21,0.0010393068414798,0.0010393068414798
5764,t0050,Hydro 20,0.0010393068414798,0.0010393068414798
5765,t0050,Hydro 19,0.0004665042255258,0.0004665042255258
5766,t0050,Hydro 18,0.2219,0.2219
5767,t0050,Hydro 17,0.2219,0.2219
5768,t0050,Hydro 16,0.2219,0.2219
5769,t0050,Hydro 27,0.030210500593451,0.030210500593451
5770,t0050,Wind 12,0.1724127554033661,0.1944256866392461
5771,t0050,Solar 24,0.0,0.0
5772,t0050,Wind 14,0.0162300751335968,0.0765670461271292
5773,t0050,Solar 22,0.0,0.0
5774,t0050,Solar 21,0.0,0.0
5775,t0050,Solar 20,0.0,0.0
5776,t0050,Solar 01,0.0,0.0
5777,t0050,Solar 19,0.0,0.0
5778,t0050,Solar 18,0.0,0.0
5779,t0050,Solar 17,0.0,0.0
5780,t0050,Wind 13,0.0591793799392793,0.0552781948875321
5781,t0050,Solar 15,0.0,0.0
5782,t0050,Solar 14,0.0,0.0
5783,t0050,Solar 13,0.0,0.0
5784,t0050,Solar 12,0.0,0.0
5785,t0050,Solar 11,0.0,0.0
5786,t0050,Solar 16,0.0,0.0
5787,t0050,Wind 09,0.0228977434154113,0.055107374319004
5788,t0050,Solar 10,0.0,0.0
5789,t0050,Wind 15,0.2254120329376999,0.087297564706267
5790,t0050,Wind 16,0.0134552426295716,0.0010593610405777
5791,t0050,Wind 17,0.0,0.0029752677998291
5792,t0050,Wind 02,0.0337781860885647,0.0293698042095665
5793,t0050,Wind 01,0.0125666515024824,0.0210316634746164
5794,t0050,Wind 04,0.722819887906882,0.350766075586094
5795,t0050,Wind 05,0.0364229355329057,0.0613501003400401
5796,t0050,Wind 06,0.0529195069025551,0.0438190481529709
5797,t0050,Wind 07,0.0134162040563188,0.0176936067901217
5798,t0050,Wind 08,0.0303646811071285,0.058181177319546
5799,t0050,Wind 03,0.6824883512532229,0.348789549168245
5800,t0051,Solar 43,0.0,0.0
5801,t0051,Solar 40,0.0,0.0
5802,t0051,Solar 41,0.0,0.0
5803,t0051,Solar 42,0.0,0.0
5804,t0051,Solar 44,0.0,0.0
5805,t0051,Solar 04,0.0,0.0
5806,t0051,Solar 46,0.0,0.0
5807,t0051,Solar 47,0.0,0.0
5808,t0051,Solar 48,0.0,0.0
5809,t0051,Solar 49,0.0,0.0
5810,t0051,Solar 45,0.0,0.0
5811,t0051,Solar 03,0.0,0.0
5812,t0051,Solar 27,0.0,0.0
5813,t0051,Solar 38,0.0,0.0
5814,t0051,Solar 37,0.0,0.0
5815,t0051,Solar 36,0.0,0.0
5816,t0051,Solar 35,0.0,0.0
5817,t0051,Solar 34,0.0,0.0
5818,t0051,Solar 33,0.0,0.0
5819,t0051,Solar 32,0.0,0.0
5820,t0051,Solar 31,0.0,0.0
5821,t0051,Solar 30,0.0,0.0
5822,t0051,Solar 02,0.0,0.0
5823,t0051,Solar 29,0.0,0.0
5824,t0051,Solar 28,0.0,0.0
5825,t0051,Solar 50,0.0,0.0
5826,t0051,Solar 39,0.0,0.0
5827,t0051,Solar 51,0.0,0.0
5828,t0051,Solar 64,0.0,0.0
5829,t0051,Solar 53,0.0,0.0
5830,t0051,Solar 26,0.0,0.0
5831,t0051,Solar 08,0.0,0.0
5832,t0051,Solar 07,0.0,0.0
5833,t0051,Solar 75,0.0,0.0
5834,t0051,Solar 74,0.0,0.0
5835,t0051,Solar 73,0.0,0.0
5836,t0051,Solar 72,0.0,0.0
5837,t0051,Solar 71,0.0,0.0
5838,t0051,Solar 70,0.0,0.0
5839,t0051,Solar 06,0.0,0.0
5840,t0051,Solar 69,0.0,0.0
5841,t0051,Solar 68,0.0,0.0
5842,t0051,Solar 52,0.0,0.0
5843,t0051,Solar 67,0.0,0.0
5844,t0051,Solar 65,0.0,0.0
5845,t0051,Solar 63,0.0,0.0
5846,t0051,Solar 62,0.0,0.0
5847,t0051,Solar 61,0.0,0.0
5848,t0051,Solar 60,0.0,0.0
5849,t0051,Solar 05,0.0,0.0
5850,t0051,Solar 59,0.0,0.0
5851,t0051,Solar 58,0.0,0.0
5852,t0051,Solar 57,0.0,0.0
5853,t0051,Solar 56,0.0,0.0
5854,t0051,Solar 55,0.0,0.0
5855,t0051,Solar 54,0.0,0.0
5856,t0051,Solar 66,0.0,0.0
5857,t0051,Solar 09,0.0,0.0
5858,t0051,Solar 25,0.0,0.0
5859,t0051,Solar 23,0.0,0.0
5860,t0051,Wind 10,0.031865999033621,0.0552577964382663
5861,t0051,Hydro 43,0.0183883677298311,0.0183883677298311
5862,t0051,Hydro 42,0.0261338562227301,0.0261338562227301
5863,t0051,Hydro 41,0.0261338562227301,0.0261338562227301
5864,t0051,Hydro 40,0.010049004436191,0.010049004436191
5865,t0051,Hydro 35,0.2206,0.2206
5866,t0051,Hydro 34,0.0029022734832208,0.0029022734832208
5867,t0051,Hydro 33,0.0029022734832208,0.0029022734832208
5868,t0051,Hydro 32,0.2206,0.2206
5869,t0051,Hydro 31,0.2206,0.2206
5870,t0051,Hydro 30,0.2206,0.2206
5871,t0051,Hydro 28,0.0,0.0
5872,t0051,Wind 11,0.0136719582633095,0.0161163101424877
5873,t0051,Hydro 27,0.0300335125322907,0.0300335125322907
5874,t0051,Hydro 25,0.0300335125322907,0.0300335125322907
5875,t0051,Hydro 24,0.0,0.0
5876,t0051,Hydro 23,0.0,0.0
5877,t0051,Hydro 22,0.0215445499301356,0.0215445499301356
5878,t0051,Hydro 21,0.0215445499301356,0.0215445499301356
5879,t0051,Hydro 20,0.0215445499301356,0.0215445499301356
5880,t0051,Hydro 19,0.0004665042255258,0.0004665042255258
5881,t0051,Hydro 18,0.2206,0.2206
5882,t0051,Hydro 17,0.2206,0.2206
5883,t0051,Hydro 16,0.2206,0.2206
5884,t0051,Solar 24,0.0,0.0
5885,t0051,Hydro 26,0.0300335125322907,0.0300335125322907
5886,t0051,Wind 12,0.1329458620179056,0.2081836210250953
5887,t0051,Hydro 29,0.0,0.0
5888,t0051,Wind 14,0.0454608997340942,0.0652064124906957
5889,t0051,Wind 13,0.0426638307159872,0.0638649343504097
5890,t0051,Solar 21,0.0,0.0
5891,t0051,Solar 20,0.0,0.0
5892,t0051,Solar 01,0.0,0.0
5893,t0051,Solar 19,0.0,0.0
5894,t0051,Solar 18,0.0,0.0
5895,t0051,Solar 17,0.0,0.0
5896,t0051,Solar 16,0.0,0.0
5897,t0051,Solar 15,0.0,0.0
5898,t0051,Solar 14,0.0,0.0
5899,t0051,Solar 13,0.0,0.0
5900,t0051,Solar 12,0.0,0.0
5901,t0051,Solar 11,0.0,0.0
5902,t0051,Solar 22,0.0,0.0
5903,t0051,Wind 09,0.0238496557776636,0.0520284526748268
5904,t0051,Solar 10,0.0,0.0
5905,t0051,Wind 16,0.001833919397466,0.0011127829642085
5906,t0051,Wind 17,0.0,0.0029752761924003
5907,t0051,Wind 01,0.0054937168969938,0.0224353662735184
5908,t0051,Wind 02,0.0166090581009847,0.030866200062505
5909,t0051,Wind 03,0.701793458039266,0.399142215485091
5910,t0051,Wind 15,0.22659254619653,0.089075702369597
5911,t0051,Wind 05,0.0422352993796319,0.0603753666682466
5912,t0051,Wind 06,0.0476140461100224,0.0495555294107319
5913,t0051,Wind 07,0.0048251483807794,0.0184913241688199
5914,t0051,Wind 08,0.0368085879003312,0.056465373880594
5915,t0051,Wind 04,0.7469138648079799,0.402232566707878
5916,t0052,Solar 40,0.0,0.0
5917,t0052,Solar 41,0.0,0.0
5918,t0052,Solar 42,0.0,0.0
5919,t0052,Solar 04,0.0,0.0
5920,t0052,Solar 43,0.0,0.0
5921,t0052,Solar 46,0.0,0.0
5922,t0052,Solar 45,0.0,0.0
5923,t0052,Solar 47,0.0,0.0
5924,t0052,Solar 48,0.0,0.0
5925,t0052,Solar 49,0.0,0.0
5926,t0052,Solar 03,0.0,0.0
5927,t0052,Solar 44,0.0,0.0
5928,t0052,Solar 39,0.0,0.0
5929,t0052,Solar 33,0.0,0.0
5930,t0052,Solar 37,0.0,0.0
5931,t0052,Solar 36,0.0,0.0
5932,t0052,Solar 35,0.0,0.0
5933,t0052,Solar 34,0.0,0.0
5934,t0052,Solar 32,0.0,0.0
5935,t0052,Solar 31,0.0,0.0
5936,t0052,Solar 30,0.0,0.0
5937,t0052,Solar 02,0.0,0.0
5938,t0052,Solar 29,0.0,0.0
5939,t0052,Solar 28,0.0,0.0
5940,t0052,Solar 27,0.0,0.0
5941,t0052,Solar 50,0.0,0.0
5942,t0052,Solar 38,0.0,0.0
5943,t0052,Solar 51,0.0,0.0
5944,t0052,Solar 26,0.0,0.0
5945,t0052,Solar 53,0.0,0.0
5946,t0052,Solar 08,0.0,0.0
5947,t0052,Solar 07,0.0,0.0
5948,t0052,Solar 75,0.0,0.0
5949,t0052,Solar 74,0.0,0.0
5950,t0052,Solar 73,0.0,0.0
5951,t0052,Solar 72,0.0,0.0
5952,t0052,Solar 71,0.0,0.0
5953,t0052,Solar 70,0.0,0.0
5954,t0052,Solar 06,0.0,0.0
5955,t0052,Solar 69,0.0,0.0
5956,t0052,Solar 68,0.0,0.0
5957,t0052,Solar 67,0.0,0.0
5958,t0052,Solar 52,0.0,0.0
5959,t0052,Solar 66,0.0,0.0
5960,t0052,Solar 64,0.0,0.0
5961,t0052,Solar 63,0.0,0.0
5962,t0052,Solar 62,0.0,0.0
5963,t0052,Solar 61,0.0,0.0
5964,t0052,Solar 60,0.0,0.0
5965,t0052,Solar 05,0.0,0.0
5966,t0052,Solar 59,0.0,0.0
5967,t0052,Solar 58,0.0,0.0
5968,t0052,Solar 57,0.0,0.0
5969,t0052,Solar 56,0.0,0.0
5970,t0052,Solar 55,0.0,0.0
5971,t0052,Solar 54,0.0,0.0
5972,t0052,Solar 65,0.0,0.0
5973,t0052,Solar 25,0.0,0.0
5974,t0052,Solar 09,0.0,0.0
5975,t0052,Solar 23,0.0,0.0
5976,t0052,Wind 10,0.0019926102327341,0.0485664922737421
5977,t0052,Hydro 43,0.0150233181452693,0.0150233181452693
5978,t0052,Hydro 42,0.0262593704550176,0.0262593704550176
5979,t0052,Hydro 41,0.0262593704550176,0.0262593704550176
5980,t0052,Hydro 40,0.0082100484886,0.0082100484886
5981,t0052,Hydro 35,0.2191,0.2191
5982,t0052,Hydro 34,0.0028936613957335,0.0028936613957335
5983,t0052,Hydro 33,0.0028936613957335,0.0028936613957335
5984,t0052,Hydro 32,0.2191,0.2191
5985,t0052,Hydro 31,0.2191,0.2191
5986,t0052,Hydro 30,0.2191,0.2191
5987,t0052,Hydro 28,0.0,0.0
5988,t0052,Wind 11,0.0025889102930713,0.0147144288441084
5989,t0052,Hydro 27,0.0298292955386441,0.0298292955386441
5990,t0052,Hydro 25,0.0298292955386441,0.0298292955386441
5991,t0052,Hydro 24,0.0,0.0
5992,t0052,Hydro 23,0.0,0.0
5993,t0052,Hydro 22,0.0208516787024824,0.0208516787024824
5994,t0052,Hydro 21,0.0208516787024824,0.0208516787024824
5995,t0052,Hydro 20,0.0208516787024824,0.0208516787024824
